# BUSCO version is: 5.4.3 
# The lineage dataset is: mollusca_odb10 (Creation date: 2020-08-05, number of genomes: 7, number of BUSCOs: 5295)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
8640at6447	Complete	OX336376.1	30894220	30900039	+	96.4	86	https://www.orthodb.org/v10?query=8640at6447	Meiotic nuclear division protein 1 homolog
8646at6447	Missing
8647at6447	Complete	OX336367.1	60978656	60990692	-	305.6	213	https://www.orthodb.org/v10?query=8647at6447	Zinc finger, RING-type
8650at6447	Missing
8651at6447	Missing
8653at6447	Complete	OX336376.1	22766753	22768264	+	302.8	371	https://www.orthodb.org/v10?query=8653at6447	leishmanolysin-like peptidase
8654at6447	Missing
8655at6447	Fragmented	OX336375.1	46925138	46931686	+	309.5	259	https://www.orthodb.org/v10?query=8655at6447	Transmembrane protein 237
8659at6447	Complete	OX336382.1	27766096	27798232	-	627.1	1034	https://www.orthodb.org/v10?query=8659at6447	Insulin receptor substrate 1-B
8660at6447	Complete	OX336375.1	37968463	37975957	-	220.0	158	https://www.orthodb.org/v10?query=8660at6447	opioid growth factor receptor-like protein 1
8664at6447	Complete	OX336370.1	46770392	46774693	-	245.0	129	https://www.orthodb.org/v10?query=8664at6447	Methylmalonyl-CoA epimerase, mitochondrial
8665at6447	Complete	OX336367.1	16532493	16540403	-	254.1	132	https://www.orthodb.org/v10?query=8665at6447	adrenodoxin-like protein, mitochondrial
8668at6447	Complete	OX336379.1	22878966	22887696	-	280.3	167	https://www.orthodb.org/v10?query=8668at6447	probable signal peptidase complex subunit 2 isoform X1
8669at6447	Complete	OX336373.1	26150473	26158204	+	228.5	143	https://www.orthodb.org/v10?query=8669at6447	Ras-related protein Rab-22A
8670at6447	Complete	OX336376.1	14921841	14938360	+	237.4	193	https://www.orthodb.org/v10?query=8670at6447	sesquipedalian-1-like
8675at6447	Missing
8677at6447	Missing
8680at6447	Missing
8682at6447	Missing
8685at6447	Missing
8686at6447	Complete	OX336365.1	64453775	64459920	-	215.0	109	https://www.orthodb.org/v10?query=8686at6447	40S ribosomal protein S15Aa
8687at6447	Complete	OX336372.1	37849049	37851873	+	285.7	149	https://www.orthodb.org/v10?query=8687at6447	POU domain protein
8690at6447	Complete	OX336365.1	41281600	41290652	+	225.0	160	https://www.orthodb.org/v10?query=8690at6447	josephin-2-like
8695at6447	Complete	OX336369.1	68722948	68760882	-	261.8	202	https://www.orthodb.org/v10?query=8695at6447	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
8696at6447	Missing
8699at6447	Complete	OX336376.1	43672110	43685777	+	217.8	140	https://www.orthodb.org/v10?query=8699at6447	uncharacterized protein LOC111137885
8701at6447	Missing
8705at6447	Complete	OX336377.1	39660565	39670691	+	223.9	154	https://www.orthodb.org/v10?query=8705at6447	protein LSM12 homolog
8708at6447	Complete	OX336371.1	4836146	4850289	+	301.0	174	https://www.orthodb.org/v10?query=8708at6447	Zinc finger CCHC-type and RNA-binding motif-containing protein 1
8712at6447	Missing
8719at6447	Complete	OX336368.1	12681165	12691247	-	310.3	284	https://www.orthodb.org/v10?query=8719at6447	methyltransferase-like protein 25 isoform X1
8720at6447	Missing
8721at6447	Complete	OX336379.1	34287862	34314269	-	227.2	132	https://www.orthodb.org/v10?query=8721at6447	Trafficking protein particle complex subunit 1
8724at6447	Complete	OX336374.1	3128426	3139345	-	321.1	198	https://www.orthodb.org/v10?query=8724at6447	Charged multivesicular body protein 3
8725at6447	Complete	OX336365.1	66302780	66308969	+	298.8	219	https://www.orthodb.org/v10?query=8725at6447	coiled-coil domain-containing protein 166-like
8728at6447	Missing
8729at6447	Complete	OX336377.1	15809234	15890162	-	211.3	230	https://www.orthodb.org/v10?query=8729at6447	Leucine-rich repeat flightless-interacting protein 2
8736at6447	Missing
8737at6447	Complete	OX336367.1	65448415	65461235	-	203.3	109	https://www.orthodb.org/v10?query=8737at6447	40S ribosomal protein S12
8738at6447	Complete	OX336367.1	33074687	33089816	-	229.8	114	https://www.orthodb.org/v10?query=8738at6447	RING finger protein 11
8740at6447	Complete	OX336380.1	3694101	3703705	+	221.8	138	https://www.orthodb.org/v10?query=8740at6447	Calcium load-activated calcium channel
8741at6447	Complete	OX336370.1	48703467	48710062	+	246.2	153	https://www.orthodb.org/v10?query=8741at6447	Translocon-associated protein subunit beta
8742at6447	Complete	OX336367.1	16872811	16876920	-	227.2	153	https://www.orthodb.org/v10?query=8742at6447	39S ribosomal protein L13, mitochondrial
8743at6447	Complete	OX336376.1	52524599	52529133	+	240.9	157	https://www.orthodb.org/v10?query=8743at6447	Histone-lysine N-methyltransferase
8744at6447	Complete	OX336369.1	12538716	12544331	-	197.6	146	https://www.orthodb.org/v10?query=8744at6447	ganglioside GM2 activator-like
8745at6447	Complete	OX336365.1	21552893	21554360	+	228.7	181	https://www.orthodb.org/v10?query=8745at6447	rRNA methyltransferase 2, mitochondrial-like
8750at6447	Complete	OX336367.1	19014130	19027072	+	406.5	307	https://www.orthodb.org/v10?query=8750at6447	probable peroxisomal membrane protein PEX13
8751at6447	Complete	OX336367.1	66711188	66781217	+	237.6	190	https://www.orthodb.org/v10?query=8751at6447	midnolin-like
8754at6447	Complete	OX336375.1	39161465	39174831	+	267.3	197	https://www.orthodb.org/v10?query=8754at6447	Tetraspanin
8755at6447	Complete	OX336370.1	30995891	31005687	-	260.1	192	https://www.orthodb.org/v10?query=8755at6447	DTW domain-containing protein 2
8756at6447	Missing
8757at6447	Complete	OX336365.1	72210142	72214618	-	128.4	87	https://www.orthodb.org/v10?query=8757at6447	uncharacterized protein LOC111120754
8759at6447	Complete	OX336365.1	3794173	3806092	+	300.0	290	https://www.orthodb.org/v10?query=8759at6447	Palmitoyltransferase
8760at6447	Complete	OX336379.1	23451156	23454565	-	327.3	205	https://www.orthodb.org/v10?query=8760at6447	RNA-binding motif protein, X-linked 2
8762at6447	Fragmented	OX336366.1	10326916	10335121	+	440.6	252	https://www.orthodb.org/v10?query=8762at6447	Coiled-coil domain-containing protein 85A  
8763at6447	Missing
8764at6447	Missing
8767at6447	Complete	OX336369.1	33431492	33437225	-	211.6	108	https://www.orthodb.org/v10?query=8767at6447	Trafficking protein particle complex subunit 2
8769at6447	Fragmented	OX336368.1	30894872	30897241	+	142.5	93	https://www.orthodb.org/v10?query=8769at6447	Profilin
8770at6447	Complete	OX336369.1	60288436	60299628	+	223.1	141	https://www.orthodb.org/v10?query=8770at6447	Nucleoside diphosphate kinase
8771at6447	Complete	OX336371.1	51107285	51116302	-	331.5	171	https://www.orthodb.org/v10?query=8771at6447	PRA1 family protein
8772at6447	Complete	OX336371.1	30980691	30994956	+	243.8	145	https://www.orthodb.org/v10?query=8772at6447	dynactin subunit 6-like
8773at6447	Complete	OX336374.1	18723578	18731861	+	193.2	146	https://www.orthodb.org/v10?query=8773at6447	protein TEX261-like
8777at6447	Complete	OX336365.1	86854343	86858570	-	188.2	128	https://www.orthodb.org/v10?query=8777at6447	ADP-ribosylation factor-like protein 6-interacting protein 1
8778at6447	Complete	OX336382.1	26706390	26707530	-	225.2	123	https://www.orthodb.org/v10?query=8778at6447	Calmodulin
8780at6447	Complete	OX336377.1	22246528	22253099	+	283.9	186	https://www.orthodb.org/v10?query=8780at6447	Dephospho-CoA kinase domain-containing protein
8781at6447	Complete	OX336378.1	23059555	23075382	+	280.0	176	https://www.orthodb.org/v10?query=8781at6447	sperm-associated antigen 7 homolog
8782at6447	Complete	OX336367.1	64413826	64454652	+	303.3	177	https://www.orthodb.org/v10?query=8782at6447	Regulator of G-protein signaling 17
8785at6447	Complete	OX336367.1	29778182	29794424	-	223.3	161	https://www.orthodb.org/v10?query=8785at6447	acyl-protein thioesterase 2
8786at6447	Missing
8792at6447	Complete	OX336369.1	29926590	29936648	+	226.3	194	https://www.orthodb.org/v10?query=8792at6447	Sequestosome-1
8794at6447	Missing
8796at6447	Complete	OX336368.1	41947817	41965401	+	199.2	132	https://www.orthodb.org/v10?query=8796at6447	Vesicle transport protein
8800at6447	Complete	OX336372.1	49181617	49184547	-	179.3	122	https://www.orthodb.org/v10?query=8800at6447	uncharacterized protein LOC105318293
8803at6447	Complete	OX336368.1	59644707	59646110	-	175.7	102	https://www.orthodb.org/v10?query=8803at6447	Histone deacetylase complex subunit SAP18
8804at6447	Complete	OX336366.1	53958500	53966750	+	262.3	143	https://www.orthodb.org/v10?query=8804at6447	EF-hand calcium-binding domain-containing protein 2
8805at6447	Complete	OX336371.1	18861326	18869757	-	200.5	133	https://www.orthodb.org/v10?query=8805at6447	uncharacterized protein C1orf194 homolog
8807at6447	Missing
8808at6447	Missing
8809at6447	Complete	OX336383.1	24499725	24505112	-	255.6	168	https://www.orthodb.org/v10?query=8809at6447	Guanosine-3',5'-bis(Diphosphate) 3'-pyrophosphohydrolase MESH1
8810at6447	Complete	OX336365.1	33375491	33382876	+	261.7	159	https://www.orthodb.org/v10?query=8810at6447	Golgi apparatus membrane protein TVP23 homolog
8812at6447	Missing
8814at6447	Missing
8816at6447	Complete	OX336382.1	14754203	14766846	+	266.0	188	https://www.orthodb.org/v10?query=8816at6447	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase
8818at6447	Complete	OX336378.1	45217101	45242509	-	145.2	159	https://www.orthodb.org/v10?query=8818at6447	uncharacterized protein LOC110460778
8820at6447	Complete	OX336372.1	61253095	61263441	-	194.6	187	https://www.orthodb.org/v10?query=8820at6447	Peroxisomal biogenesis factor 19
8825at6447	Complete	OX336375.1	44242415	44243626	-	183.9	381	https://www.orthodb.org/v10?query=8825at6447	Ras association domain-containing protein 8
8827at6447	Missing
8835at6447	Complete	OX336370.1	46118915	46137057	+	335.8	217	https://www.orthodb.org/v10?query=8835at6447	myelin expression factor 2
8836at6447	Missing
8839at6447	Missing
8840at6447	Complete	OX336375.1	15909414	15910070	+	249.7	197	https://www.orthodb.org/v10?query=8840at6447	BTB/POZ domain-containing protein KCTD6-like
8845at6447	Complete	OX336369.1	63059524	63078231	-	219.2	262	https://www.orthodb.org/v10?query=8845at6447	uncharacterized protein LOC110459273
8848at6447	Missing
8854at6447	Complete	OX336374.1	58403863	58416808	-	267.4	436	https://www.orthodb.org/v10?query=8854at6447	peroxisome proliferator-activated receptor gamma coactivator 1-alpha
8855at6447	Complete	OX336367.1	11056894	11066015	-	359.1	207	https://www.orthodb.org/v10?query=8855at6447	mediator of DNA damage checkpoint protein 1-like
8856at6447	Complete	OX336373.1	58779211	58780778	+	198.2	101	https://www.orthodb.org/v10?query=8856at6447	ER membrane protein complex subunit 4
8858at6447	Missing
8863at6447	Complete	OX336368.1	12633290	12633922	-	224.0	181	https://www.orthodb.org/v10?query=8863at6447	Werner syndrome ATP-dependent helicase homolog
8867at6447	Complete	OX336373.1	32741847	32749375	+	269.9	139	https://www.orthodb.org/v10?query=8867at6447	Calmodulin
8875at6447	Complete	OX336377.1	22240024	22246379	-	311.3	273	https://www.orthodb.org/v10?query=8875at6447	uncharacterized protein LOC111115193
8878at6447	Complete	OX336367.1	27884886	27893784	+	284.3	162	https://www.orthodb.org/v10?query=8878at6447	V-type proton ATPase 21 kDa proteolipid subunit-like
8879at6447	Missing
8880at6447	Missing
8882at6447	Complete	OX336379.1	29076843	29090287	+	286.6	151	https://www.orthodb.org/v10?query=8882at6447	uncharacterized protein C17orf105 homolog
8886at6447	Complete	OX336383.1	25587721	25599878	-	316.7	186	https://www.orthodb.org/v10?query=8886at6447	ras-related protein Rab-13-like
8890at6447	Complete	OX336372.1	29149523	29158517	-	298.3	199	https://www.orthodb.org/v10?query=8890at6447	transmembrane protein 136-like
8893at6447	Complete	OX336379.1	48267472	48268383	-	243.0	245	https://www.orthodb.org/v10?query=8893at6447	uncharacterized protein LOC106057157
8901at6447	Complete	OX336375.1	32125814	32127379	+	169.4	78	https://www.orthodb.org/v10?query=8901at6447	transcription factor ETV7 isoform X1
8902at6447	Complete	OX336376.1	5980377	5987142	-	335.8	296	https://www.orthodb.org/v10?query=8902at6447	uncharacterized protein LOC101862894
8905at6447	Complete	OX336368.1	31917087	31934977	-	267.1	145	https://www.orthodb.org/v10?query=8905at6447	Transmembrane protein 50B
8909at6447	Complete	OX336372.1	43434745	43447895	-	268.7	177	https://www.orthodb.org/v10?query=8909at6447	Tetraspanin-31
8911at6447	Complete	OX336373.1	32986954	32990409	-	129.0	99	https://www.orthodb.org/v10?query=8911at6447	RING finger protein 166-like
8917at6447	Complete	OX336377.1	44883013	44906256	-	203.2	284	https://www.orthodb.org/v10?query=8917at6447	E3 ubiquitin-protein ligase E3D
8920at6447	Complete	OX336365.1	85807702	85808502	-	321.5	238	https://www.orthodb.org/v10?query=8920at6447	uncharacterized protein LOC106879569
8922at6447	Complete	OX336375.1	13047283	13056837	-	212.5	127	https://www.orthodb.org/v10?query=8922at6447	60S ribosomal protein L27a isoform X2
8924at6447	Complete	OX336373.1	51982867	51994375	-	213.9	136	https://www.orthodb.org/v10?query=8924at6447	mitotic spindle-associated MMXD complex subunit MIP18-like
8929at6447	Fragmented	OX336373.1	18975197	18996574	-	260.3	176	https://www.orthodb.org/v10?query=8929at6447	translocon-associated protein subunit alpha-like
8932at6447	Complete	OX336365.1	38542341	38554273	+	264.6	189	https://www.orthodb.org/v10?query=8932at6447	WW domain-binding protein 2
8934at6447	Complete	OX336379.1	30131346	30140365	+	317.6	266	https://www.orthodb.org/v10?query=8934at6447	uncharacterized protein LOC111101059
8938at6447	Missing
8939at6447	Complete	OX336370.1	56462155	56467648	+	237.3	169	https://www.orthodb.org/v10?query=8939at6447	pyroglutamyl-peptidase 1-like
8941at6447	Complete	OX336376.1	22787190	22855073	+	260.2	184	https://www.orthodb.org/v10?query=8941at6447	RPA-interacting protein-like
8951at6447	Complete	OX336383.1	22308596	22332284	-	221.1	229	https://www.orthodb.org/v10?query=8951at6447	lysophosphatidic acid phosphatase type 6
8954at6447	Fragmented	OX336371.1	15110167	15129061	+	364.5	282	https://www.orthodb.org/v10?query=8954at6447	uncharacterized protein LOC106056567
8957at6447	Missing
8958at6447	Complete	OX336372.1	46193923	46206468	+	348.0	367	https://www.orthodb.org/v10?query=8958at6447	DNA primase large subunit-like
8959at6447	Missing
8960at6447	Complete	OX336367.1	32540543	32546752	-	209.0	119	https://www.orthodb.org/v10?query=8960at6447	protein FAM183B-like
8961at6447	Complete	OX336366.1	23286287	23294182	+	187.1	136	https://www.orthodb.org/v10?query=8961at6447	uncharacterized protein LOC101863238
8962at6447	Complete	OX336372.1	601211	607045	+	193.2	129	https://www.orthodb.org/v10?query=8962at6447	Dual specificity phosphatase
8965at6447	Duplicated	OX336369.1	68773295	68805622	+	189.7	147	https://www.orthodb.org/v10?query=8965at6447	heart- and neural crest derivatives-expressed protein 2
8965at6447	Duplicated	OX336369.1	68877536	68885923	-	183.9	142	https://www.orthodb.org/v10?query=8965at6447	heart- and neural crest derivatives-expressed protein 2
8966at6447	Complete	OX336369.1	21550425	21569989	-	275.5	192	https://www.orthodb.org/v10?query=8966at6447	N-acetylserotonin O-methyltransferase-like protein
8981at6447	Missing
8984at6447	Complete	OX336378.1	14922632	14935059	+	223.4	163	https://www.orthodb.org/v10?query=8984at6447	Protein DJ-1
8985at6447	Complete	OX336378.1	10276821	10281968	+	266.8	115	https://www.orthodb.org/v10?query=8985at6447	gamma-aminobutyric acid receptor-associated protein
8986at6447	Complete	OX336369.1	55132885	55145622	+	319.4	178	https://www.orthodb.org/v10?query=8986at6447	ER membrane protein complex subunit 7-like
8987at6447	Complete	OX336373.1	59157893	59170433	+	106.7	51	https://www.orthodb.org/v10?query=8987at6447	Mediator of RNA polymerase II transcription subunit 10
8989at6447	Complete	OX336366.1	570897	572696	-	434.7	514	https://www.orthodb.org/v10?query=8989at6447	uncharacterized protein LOC111138309
8990at6447	Complete	OX336366.1	8483387	8500832	-	203.6	157	https://www.orthodb.org/v10?query=8990at6447	Gamma-glutamylcyclotransferase
8991at6447	Missing
8992at6447	Complete	OX336369.1	46218131	46232821	-	283.6	156	https://www.orthodb.org/v10?query=8992at6447	membrane-associated progesterone receptor component 1-like
8994at6447	Complete	OX336375.1	3046108	3050891	+	242.3	126	https://www.orthodb.org/v10?query=8994at6447	40S ribosomal protein S11-like
8995at6447	Complete	OX336378.1	51384560	51390431	-	231.6	190	https://www.orthodb.org/v10?query=8995at6447	Glycolipid transfer protein domain-containing protein 1
8996at6447	Missing
8998at6447	Complete	OX336374.1	18894668	18895327	+	202.2	184	https://www.orthodb.org/v10?query=8998at6447	uncharacterized protein LOC106868331
9000at6447	Complete	OX336378.1	36824675	36851090	-	277.9	175	https://www.orthodb.org/v10?query=9000at6447	ADP-ribosylation factor 1-like
9001at6447	Fragmented	OX336370.1	20789704	20795585	-	190.2	104	https://www.orthodb.org/v10?query=9001at6447	zinc finger CCHC domain-containing protein 9-like
9002at6447	Fragmented	OX336379.1	42720231	42821244	+	218.2	172	https://www.orthodb.org/v10?query=9002at6447	E3 ubiquitin-protein ligase RNF13
9008at6447	Complete	OX336379.1	30047259	30048365	-	250.1	240	https://www.orthodb.org/v10?query=9008at6447	uncharacterized protein LOC101847469
9019at6447	Missing
9020at6447	Complete	OX336366.1	49136492	49143719	+	200.7	151	https://www.orthodb.org/v10?query=9020at6447	COMM domain-containing protein 1-like
9021at6447	Complete	OX336366.1	69505605	69512927	+	212.8	131	https://www.orthodb.org/v10?query=9021at6447	Peroxiredoxin-5, mitochondrial
9022at6447	Complete	OX336370.1	1899306	1907557	-	186.3	149	https://www.orthodb.org/v10?query=9022at6447	ADP-ribosylation factor-like protein 15
9024at6447	Complete	OX336365.1	69420577	69430724	+	310.4	121	https://www.orthodb.org/v10?query=9024at6447	uncharacterized protein LOC106055301
9028at6447	Complete	OX336374.1	24611587	24628731	-	273.9	206	https://www.orthodb.org/v10?query=9028at6447	Transmembrane protein 127
9032at6447	Complete	OX336367.1	48665279	48677995	+	214.3	128	https://www.orthodb.org/v10?query=9032at6447	uncharacterized protein C45G9.7-like
9033at6447	Complete	OX336366.1	68485458	68498384	-	339.1	151	https://www.orthodb.org/v10?query=9033at6447	Ubiquitin  
9034at6447	Complete	OX336368.1	28853350	28870107	+	245.1	235	https://www.orthodb.org/v10?query=9034at6447	guanine nucleotide-binding protein subunit beta-like protein 1
9041at6447	Missing
9042at6447	Complete	OX336374.1	30405077	30440464	+	150.8	113	https://www.orthodb.org/v10?query=9042at6447	transmembrane protein 128
9043at6447	Complete	OX336375.1	20609139	20619452	+	224.0	168	https://www.orthodb.org/v10?query=9043at6447	Mediator of RNA polymerase II transcription subunit 18
9044at6447	Complete	OX336366.1	33009014	33018574	-	236.1	184	https://www.orthodb.org/v10?query=9044at6447	Uridine diphosphate glucose pyrophosphatase
9056at6447	Complete	OX336369.1	28655280	28831013	+	293.9	214	https://www.orthodb.org/v10?query=9056at6447	uncharacterized protein LOC106870161
9060at6447	Complete	OX336375.1	19889325	19963564	+	310.3	225	https://www.orthodb.org/v10?query=9060at6447	uncharacterized protein LOC106061695
9062at6447	Complete	OX336375.1	48668352	48670529	+	168.5	489	https://www.orthodb.org/v10?query=9062at6447	Methylcytosine dioxygenase TET1
9063at6447	Fragmented	OX336372.1	45824193	45830314	+	316.1	134	https://www.orthodb.org/v10?query=9063at6447	uncharacterized protein LOC105325901
9066at6447	Missing
9068at6447	Complete	OX336377.1	36469844	36476744	-	241.0	178	https://www.orthodb.org/v10?query=9068at6447	protein-lysine methyltransferase METTL21D-like
9071at6447	Complete	OX336373.1	13322692	13337891	-	190.0	206	https://www.orthodb.org/v10?query=9071at6447	OTU domain-containing protein 6B
9072at6447	Complete	OX336367.1	73951965	73961175	-	377.0	253	https://www.orthodb.org/v10?query=9072at6447	vacuolar protein sorting-associated protein 72 homolog
9073at6447	Complete	OX336365.1	69006962	69010001	+	293.4	234	https://www.orthodb.org/v10?query=9073at6447	THUMP domain-containing protein 1
9074at6447	Complete	OX336366.1	13302945	13308684	-	283.5	167	https://www.orthodb.org/v10?query=9074at6447	Speedy protein A
9075at6447	Complete	OX336377.1	22641337	22656481	+	242.2	304	https://www.orthodb.org/v10?query=9075at6447	male-specific lethal 1 homolog isoform X1
9079at6447	Duplicated	OX336379.1	17304311	17309015	-	179.9	122	https://www.orthodb.org/v10?query=9079at6447	Myosin catalytic light chain LC-1, mantle muscle
9079at6447	Duplicated	OX336379.1	42556256	42557976	-	180.7	122	https://www.orthodb.org/v10?query=9079at6447	Myosin catalytic light chain LC-1, mantle muscle
9080at6447	Complete	OX336367.1	10167821	10189769	+	212.7	129	https://www.orthodb.org/v10?query=9080at6447	diphosphoinositol polyphosphate phosphohydrolase 1
9081at6447	Complete	OX336367.1	17543915	17552781	+	189.0	140	https://www.orthodb.org/v10?query=9081at6447	UPF0587 protein C1orf123 homolog
9082at6447	Complete	OX336377.1	13420877	13450007	-	156.3	147	https://www.orthodb.org/v10?query=9082at6447	COMM domain-containing protein 3-like
9083at6447	Complete	OX336376.1	46159376	46168721	+	261.3	167	https://www.orthodb.org/v10?query=9083at6447	Transmembrane protein 17
9087at6447	Complete	OX336373.1	58341686	58355502	+	198.8	179	https://www.orthodb.org/v10?query=9087at6447	Phosphatidylinositol-4,5-bisphosphate 4-phosphatase
9088at6447	Complete	OX336370.1	69900136	69915544	+	341.8	221	https://www.orthodb.org/v10?query=9088at6447	DNA repair protein complementing XP-A cell
9091at6447	Complete	OX336371.1	15558500	15569039	+	210.8	161	https://www.orthodb.org/v10?query=9091at6447	Protein FAM8A1
9092at6447	Fragmented	OX336378.1	4236722	4258467	+	186.8	177	https://www.orthodb.org/v10?query=9092at6447	cyclin N-terminal domain-containing protein 1-like isoform X1
9099at6447	Missing
9102at6447	Missing
9104at6447	Complete	OX336373.1	877627	966183	+	243.7	208	https://www.orthodb.org/v10?query=9104at6447	Calcium-dependent protein kinase 5
9109at6447	Missing
9118at6447	Complete	OX336368.1	38085980	38128011	-	220.3	156	https://www.orthodb.org/v10?query=9118at6447	calcipressin-1
9120at6447	Complete	OX336372.1	24791748	24805078	+	159.8	134	https://www.orthodb.org/v10?query=9120at6447	26S proteasome non-ATPase regulatory subunit 9
9123at6447	Complete	OX336365.1	13368089	13376772	+	246.5	143	https://www.orthodb.org/v10?query=9123at6447	protein canopy 4-like
9125at6447	Complete	OX336377.1	48537593	48565203	+	253.3	166	https://www.orthodb.org/v10?query=9125at6447	histidine protein methyltransferase 1 homolog isoform X1
9126at6447	Complete	OX336376.1	50934566	50961241	-	207.3	197	https://www.orthodb.org/v10?query=9126at6447	carbohydrate deacetylase
9128at6447	Fragmented	OX336367.1	32509567	32525195	+	247.9	192	https://www.orthodb.org/v10?query=9128at6447	probable rRNA-processing protein EBP2
9130at6447	Complete	OX336370.1	34328080	34354750	-	264.7	204	https://www.orthodb.org/v10?query=9130at6447	alpha- and gamma-adaptin-binding protein p34
9134at6447	Complete	OX336376.1	24004175	24006354	-	298.6	221	https://www.orthodb.org/v10?query=9134at6447	Voltage-gated hydrogen channel 1
9135at6447	Complete	OX336377.1	31126110	31141267	+	184.8	277	https://www.orthodb.org/v10?query=9135at6447	protein FAM134C-like
9136at6447	Missing
9138at6447	Fragmented	OX336373.1	24438937	24454346	+	158.3	73	https://www.orthodb.org/v10?query=9138at6447	TOX high mobility group box family member 3  
9140at6447	Missing
9142at6447	Complete	OX336372.1	41084604	41087799	+	194.3	126	https://www.orthodb.org/v10?query=9142at6447	uncharacterized protein LOC106051008
9143at6447	Complete	OX336373.1	50720205	50724755	-	150.3	115	https://www.orthodb.org/v10?query=9143at6447	protein SYS1 homolog
9144at6447	Complete	OX336377.1	41127056	41132146	+	249.5	144	https://www.orthodb.org/v10?query=9144at6447	coenzyme Q-binding protein COQ10 homolog B, mitochondrial-like
9145at6447	Complete	OX336368.1	54478366	54488962	-	214.2	98	https://www.orthodb.org/v10?query=9145at6447	dynein light chain Tctex-type 1
9148at6447	Missing
9149at6447	Complete	OX336381.1	37348152	37353277	+	367.6	161	https://www.orthodb.org/v10?query=9149at6447	uncharacterized protein LOC111124889
9153at6447	Complete	OX336368.1	66093080	66096845	-	196.0	155	https://www.orthodb.org/v10?query=9153at6447	Protein jagunal
9154at6447	Missing
9155at6447	Complete	OX336373.1	24285315	24293633	+	266.9	164	https://www.orthodb.org/v10?query=9155at6447	NF-kappa-B inhibitor-interacting Ras-like protein 1 isoform X1
9157at6447	Complete	OX336366.1	52779542	52790186	+	309.1	196	https://www.orthodb.org/v10?query=9157at6447	Cardiolipin synthase
9159at6447	Complete	OX336381.1	3674299	3696792	-	212.6	159	https://www.orthodb.org/v10?query=9159at6447	aprataxin-like
9162at6447	Complete	OX336366.1	54878208	54893129	-	213.9	189	https://www.orthodb.org/v10?query=9162at6447	Vesicle transport v-SNARE, N-terminal
9163at6447	Complete	OX336374.1	60542583	60569541	-	298.2	288	https://www.orthodb.org/v10?query=9163at6447	Coiled-coil domain-containing protein 15
9166at6447	Complete	OX336372.1	15271100	15277680	-	234.4	178	https://www.orthodb.org/v10?query=9166at6447	Thiamine pyrophosphokinase
9170at6447	Complete	OX336382.1	882510	895093	-	260.9	213	https://www.orthodb.org/v10?query=9170at6447	tRNA-splicing endonuclease subunit Sen34
9172at6447	Missing
9174at6447	Complete	OX336365.1	4307465	4316504	-	151.7	212	https://www.orthodb.org/v10?query=9174at6447	Alpha-2-macroglobulin receptor-associated protein
9175at6447	Missing
9178at6447	Missing
9179at6447	Missing
9180at6447	Complete	OX336371.1	24308740	24354224	+	568.4	728	https://www.orthodb.org/v10?query=9180at6447	trichohyalin-like isoform X1
9182at6447	Complete	OX336373.1	12679293	12689954	+	204.6	100	https://www.orthodb.org/v10?query=9182at6447	gamma-aminobutyric acid receptor-associated protein-like 2
9185at6447	Complete	OX336374.1	25610467	25616381	-	161.5	105	https://www.orthodb.org/v10?query=9185at6447	golgin subfamily A member 7-like
9186at6447	Complete	OX336380.1	26058708	26063717	-	197.9	129	https://www.orthodb.org/v10?query=9186at6447	Peptidyl-prolyl cis-trans isomerase
9188at6447	Complete	OX336373.1	14376686	14384967	+	234.7	141	https://www.orthodb.org/v10?query=9188at6447	ADP-ribosylation factor-like protein 2-binding protein
9189at6447	Complete	OX336369.1	39364256	39389855	-	161.7	152	https://www.orthodb.org/v10?query=9189at6447	39S ribosomal protein L22, mitochondrial
9190at6447	Complete	OX336366.1	42792046	42803434	+	185.5	153	https://www.orthodb.org/v10?query=9190at6447	cyclin-dependent kinase inhibitor 3
9192at6447	Complete	OX336372.1	24980573	25012606	+	199.4	140	https://www.orthodb.org/v10?query=9192at6447	chromobox protein homolog 1-like isoform X1
9194at6447	Complete	OX336375.1	27580813	27581529	+	155.0	168	https://www.orthodb.org/v10?query=9194at6447	uncharacterized protein LOC101861910
9195at6447	Complete	OX336370.1	70101870	70132727	+	332.9	205	https://www.orthodb.org/v10?query=9195at6447	Homeobox protein orthopedia
9197at6447	Complete	OX336379.1	24362603	24388861	+	275.5	162	https://www.orthodb.org/v10?query=9197at6447	Short stature homeobox protein
9207at6447	Complete	OX336369.1	2560606	2597164	+	339.8	241	https://www.orthodb.org/v10?query=9207at6447	uncharacterized protein LOC106053619
9208at6447	Complete	OX336380.1	4678000	4695641	-	234.6	299	https://www.orthodb.org/v10?query=9208at6447	F-box/LRR-repeat protein 6-like
9210at6447	Missing
9214at6447	Missing
9215at6447	Missing
9216at6447	Complete	OX336375.1	53651150	53659697	+	197.4	131	https://www.orthodb.org/v10?query=9216at6447	Transgelin-3
9217at6447	Complete	OX336382.1	13945456	13956585	-	195.4	145	https://www.orthodb.org/v10?query=9217at6447	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
9218at6447	Complete	OX336378.1	43113560	43121035	-	271.3	164	https://www.orthodb.org/v10?query=9218at6447	Protein LZIC
